"Default","FACTU_PERIOD","FACTU_BALANCE_MEAN","FACTU_CASH_MEAN","FACTU_LIMIT_MEAN","FACTU_CYCLE_MEAN","CurrentTotalBalance","CashBalance","CreditLimit","DelqCycle","PAIES_NB","PAIES_AMT_MEAN","PAIES_AMT_MED"
0,13,872.816153846154,75.3269230769231,2900,0,1480,0,2900,0,33,224.39,206
0,14,179.891428571429,11.4685714285714,5800,0,204.02,0,5800,0,44,159.549772727273,109.22
0,14,9.69571428571428,0,1342.85714285714,0,12.12,0,1700,0,20,91.332,17.06
1,14,705.481428571429,554.141428571429,5900,0,413.1,85.49,5900,0,18,1274.10611111111,1169.41
0,13,336.465384615385,9.80538461538461,300,0.230769230769231,428.24,0,300,2,31,76.471935483871,61.2
0,14,1748.28285714286,1164.46214285714,2600,0.214285714285714,2563.38,1564.5,2600,0,18,315.325555555556,208
1,13,780.917692307692,162.822307692308,1200,0.153846153846154,1014.9,107.06,1200,0,14,87.6421428571429,53
1,14,69.7871428571429,0,400,0.0714285714285714,216.3,0,400,0,19,105.280526315789,99.51
0,14,114.317142857143,0,800,0,115.54,0,800,0,78,79.4541025641026,32.92
0,13,304.812307692308,0,1350,0,1411.33,0,1350,0,31,351.068064516129,159.12
0,14,284.127857142857,0,771.428571428571,0,508.2,0,1700,0,15,349.397333333333,347.68
0,13,973.357692307692,0,3400,0,1168.96,0,3400,0,13,974.211538461538,1003.68
1,13,135.989230769231,0,700,0,0,0,700,0,12,159.08,134.49
1,13,502.998461538462,54.82,600,0.307692307692308,537.14,0,600,0,17,146.417058823529,145.6
0,14,49.4642857142857,0,700,0,0,0,700,0,19,107.485789473684,85.68
0,13,366.798461538462,32.6792307692308,753.846153846154,0,1370.88,138.6,2100,0,37,127.255135135135,101
1,13,480.853076923077,2.53538461538462,3200,0,0,0,3200,0,27,269.428888888889,101
0,14,16.9278571428571,0,914.285714285714,0,63.13,0,1200,0,30,103.845,84.575
1,13,454.132307692308,156.6,715.384615384615,0.0769230769230769,745.79,0,900,0,20,254.533,223.95
1,13,483.893076923077,0,500,0.692307692307692,646.6,0,500,2,20,97.382,103.5
0,13,253.736153846154,52.8023076923077,876.923076923077,0,602.16,83.43,1300,0,36,158.818333333333,112.825
1,14,684.307857142857,51.9571428571429,1064.28571428571,0,1971.66,61.8,2100,0,44,248.2675,134.55
0,13,1901.86846153846,355.754615384615,2100,0,2151.8,164.32,2100,0,75,126.9312,103
1,14,434.033571428571,190.064285714286,700,0,511.68,0,700,0,29,164.924482758621,156
1,14,478.220714285714,0,500,0.214285714285714,616.92,0,500,2,33,46.4075757575758,40.8
0,13,340.976153846154,0,2300,0,1003.94,0,2300,0,12,345.295833333333,395.65
1,13,473.458461538462,60.5515384615385,700,0.307692307692308,527,0,700,0,14,75.0564285714286,65.075
1,13,698.19,5.57230769230769,1000,0.0769230769230769,865.2,21.84,1000,0,10,57.897,51.75
0,13,127.562307692308,0,700,0,236.25,0,700,0,16,153.524375,129.25
1,14,282.054285714286,22.4557142857143,600,0.0714285714285714,242.74,71.4,600,0,49,89.7891836734694,80.8
0,13,54.7176923076923,0,2000,0,0,0,2000,0,20,85.282,75.5
1,13,1038.60076923077,121.221538461538,1503.84615384615,0,159.58,0,850,0,88,265.103977272727,154.5
0,14,285.98,0,800,0,505,0,800,0,22,162.959090909091,103
0,13,96.5723076923077,16.0923076923077,800,0,0,0,800,0,51,122.538431372549,103.02
0,13,122.256153846154,0.615384615384615,1261.53846153846,0,171.15,0,2800,0,14,260.287142857143,256.635
0,13,697.62,0,3200,0,870.45,0,3200,0,12,685.756666666667,633.065
0,13,63.0546153846154,0,715.384615384615,0,32.55,0,1100,0,24,272.452083333333,162.75
1,13,1461.63,14.0007692307692,1953.84615384615,0,2472.48,0,2800,0,39,258.161025641026,200
1,13,415.298461538462,8.19846153846154,500,0.230769230769231,630.24,0,500,2,36,53.3794444444444,30.29
0,13,1928.30923076923,135.090769230769,3500,0,2500.84,75,3500,0,46,463.376086956522,357
1,13,917.640769230769,270.485384615385,1550,0.153846153846154,916.07,0,1550,0,51,214.921176470588,156
1,13,248.402307692308,15.3846153846154,1353.84615384615,0.0769230769230769,2111.2,200,2000,1,61,96.9588524590164,53.53
1,13,798.021538461539,49.6661538461538,1300,0.230769230769231,1271.16,0,1300,1,21,379.040952380952,358.44
0,13,200.583076923077,0,907.692307692308,0,162.18,0,1600,0,13,240.592307692308,226.6
1,13,548.976153846154,131.954615384615,600,0.153846153846154,628.58,145.23,600,0,84,89.4778571428571,47.04
0,13,294.403846153846,28.8307692307692,1215.38461538462,0.0769230769230769,1195.68,243.41,2600,0,25,130.7748,102
1,13,673.116923076923,50.6430769230769,638.461538461538,0.384615384615385,1009.01,50.47,800,2,15,141.567333333333,45.9
1,13,514.932307692308,164.295384615385,900,0.0769230769230769,878.85,624,900,0,21,152.541428571429,53.5
0,13,344.869230769231,0,700,0,539,0,700,0,76,105.167763157895,100.495
0,13,206.244615384615,0,915.384615384615,0,395.52,0,1300,0,35,226.279142857143,208.06
0,13,83.48,0,8100,0,194.48,0,8100,0,13,567.873846153846,446.16
1,13,678.832307692308,26.3492307692308,953.846153846154,0.230769230769231,1557.54,0,1800,0,39,60.6020512820513,20.2
0,13,1090.81923076923,0,6253.84615384615,0,1221.96,0,10100,0,13,1245.82461538462,1162.02
0,14,1123.14071428571,0,20200,0,1855.38,0,20200,0,12,1022.62916666667,874.82
0,14,1219.84857142857,0,12300,0,1172.72,0,12300,0,11,934.056363636364,501.9
0,14,353.345714285714,0,18100,0,184.83,0,18100,0,7,653.157142857143,167.48
0,14,1033.19285714286,0,20100,0,445.12,0,20100,0,12,951.7525,910.14
0,14,629.555714285714,0,12100,0,376.64,0,12100,0,20,1089.683,1086.2
0,14,4319.07214285714,0,19742.8571428571,0,1980.08,0,10100,0,14,2607.48857142857,1910.48
0,14,467.916428571429,0,10200,0,219.42,0,10200,0,14,833.312857142857,561.345
0,14,952.135714285714,0,18200,0,685.65,0,18200,0,12,837.3325,486.585
0,14,4146.24857142857,0,18200,0.214285714285714,3595.73,0,18200,0,10,4283.582,3809.23
1,14,28240.0921428571,344.838571428571,31200,0,34696.89,257.5,31200,0,50,897.6832,725
0,14,1180.39785714286,0,16300,0,1287.5,0,16300,0,12,1096.91416666667,992.775
0,14,436.747142857143,0,5100,0,385,0,5100,0,13,412.460769230769,424
0,14,2505.86,0,15200,0,407.88,0,15200,0,11,1961.35181818182,2109.44
0,14,1392.90071428571,0,18200,0,1309.68,0,18200,0,14,1266.39428571429,1084.91
0,14,787.938571428571,20.325,20100,0,609.76,0,20100,0,13,864.43,615.68
0,14,1995.65714285714,0,10100,0,4387.44,0,10100,0,22,1066.09045454545,851.89
0,14,2373.34214285714,17.6685714285714,35814.2857142857,0,281.52,0,10100,0,21,1854.22571428571,1674.84
0,14,1493.21285714286,0,10100,0,688.5,0,10100,0,13,1427.84307692308,1306.98
0,14,1387.73071428571,0,17200,0,960,0,17200,0,13,1445.08769230769,1108.52
0,14,6765.04642857143,0,20100,0.0714285714285714,4151.4,0,20100,0,12,6231.78583333333,5865.935
0,14,9765.42785714286,0,17100,0,6823.56,0,17100,0,13,1715.98,535
0,14,963.334285714286,0,5200,0,1067.57,0,5200,0,12,936.661666666667,930.33
0,14,1300.90285714286,0,18100,0,1387.36,0,18100,0,12,1348.64166666667,1194.78
0,14,1668.585,0,21400,0,576.16,0,21400,0,13,1725.55230769231,1347.34
0,14,2123.54928571429,0,24700,0,1785.68,0,24700,0,14,2056.32785714286,1719.465
0,14,1132.845,27.1257142857143,11500,0,979.53,0,11500,0,12,1206.99166666667,894.28
0,14,2221.63357142857,0,30200,0,4082.05,0,30200,0,12,2071.095,1987.905
0,14,721.460714285714,0,20200,0,677.74,0,20200,0,13,666.32,591.86
0,14,1364.87071428571,28.575,10300,0.0714285714285714,1005.68,0,10300,0,13,2285.96230769231,1296.38
0,14,1997.97214285714,37.0064285714286,22800,0.0714285714285714,764.26,0,25300,0,10,1993.491,1564.66
0,14,594.872142857143,0,7600,0,785.78,0,10100,0,14,599.352142857143,571.68
0,14,1184.16071428571,0,7700,0,1997.69,0,7700,0,13,1083.11615384615,880.86
0,14,2727.81642857143,0,18157.1428571429,0,3307.75,0,20300,0,12,1464.16583333333,1290
0,14,5663.295,0,20200,0,5002.08,0,20200,0,12,4483.485,3525.365
0,14,662.025714285714,0,10200,0,751.92,0,10200,0,12,698.489166666667,699.85
0,14,2090.17857142857,0,20300,0,1111,0,20300,0,12,1733.28416666667,1281.2
0,14,2788.52214285714,0,20200,0.0714285714285714,1904,0,20200,0,12,2674.83,1905.86
0,14,5240.54285714286,0,18150,0,4052.38,0,21100,0,12,5219.74583333333,3545.065
0,14,1183.69642857143,0,10100,0,2061.15,0,10100,0,44,707.295,507.5
0,14,1353.71857142857,0,23200,0,781.74,0,23200,0,24,715.722083333333,638.57
0,14,3149.55571428571,0,15100,0,1551.36,0,15100,0,12,3040.05583333333,2403.755
0,14,1299.73214285714,0,9585.71428571429,0,862.92,0,10300,0,12,1409.99166666667,1059.345
0,14,13745.9857142857,0,20100,0.0714285714285714,8885.98,0,20100,0,32,2027.7175,1040
0,14,1759.02142857143,7.28571428571429,15200,0,1678.9,0,15200,0,13,1471.04076923077,1542.45
0,14,986.64,0,10100,0.0714285714285714,788.64,0,10100,0,12,903.424166666667,678.03
0,14,2841.29571428571,0,30100,0.0714285714285714,5465.2,0,30100,0,12,2403.72666666667,1765.74
0,14,1021.99571428571,188.433571428571,10100,0,483.36,265.2,10100,0,67,770.579552238806,516.03
0,14,1293.19785714286,0,5200,0,1055.25,0,5200,0,10,1221.181,1173.385
0,14,1167.85571428571,0,20100,0,4315.5,0,20100,0,15,662.539333333333,335.78
0,14,2727.18071428571,0,20300,0,8796,0,20300,0,12,657.741666666667,530
0,14,915.008571428571,0,20200,0,790.65,0,20200,0,12,932.98,925.09
0,14,722.537142857143,16.1714285714286,18300,0,564.96,0,18300,0,12,749.7425,582.975
0,14,735.445714285714,0,17200,0.0714285714285714,129.47,0,17200,0,10,809.099,405.81
0,14,4409.55,0,15100,0.0714285714285714,2575,0,15100,0,12,4159.9225,3700.725
0,14,1944.39428571429,0,10200,0,1239.14,0,10700,0,12,2144.6425,1034.82
0,14,1790.27642857143,0,20100,0,3627.12,0,20100,0,12,1833.3825,924.33
0,14,2266.68785714286,0,26100,0,2421.48,0,26100,0,12,2221.93,1818.785
0,14,6281.60285714286,0,18100,0.0714285714285714,5885.25,0,18100,0,12,5021.89666666667,4655.725
0,14,367.857142857143,0,5200,0,524.28,0,5200,0,12,354.75,313.47
0,14,1286.34214285714,0,10100,0,1775.55,0,10100,0,8,2030.0275,2046.14
0,14,718.66,0,10200,0.0714285714285714,0,0,10200,0,10,851.076,761.38
0,14,884.109285714286,0,10100,0,978.64,0,10100,0,12,854.841666666667,887.79
0,14,1810.93928571429,0,22300,0.0714285714285714,4130,0,22300,0,15,693.799333333333,620.14
0,14,1832.53214285714,0,7700,0,5631,0,7700,0,12,1540.10416666667,1283.715
0,14,1626.96071428571,37.0771428571429,20100,0,196,0,20100,0,12,1413.63583333333,1168.72
0,14,3642.31785714286,94.8185714285714,20100,0.142857142857143,7829,0,20100,0,10,3544.736,2837.5
0,14,2154.04928571429,0,15200,0,2021.64,0,15200,0,12,2202.56833333333,2257.075
0,14,1352.21285714286,0,15200,0,976.56,0,15200,0,12,1081.8925,906.435
0,14,406.99,0,17300,0,763.56,0,17300,0,12,418.6575,353.625
0,14,2647.7,0,23300,0,1715.64,0,23300,0,12,2550.12083333333,2313
0,14,2084.14142857143,0,15300,0,216.24,0,15300,0,12,1880.72166666667,1344.215
0,14,1544.87571428571,159.719285714286,24842.8571428571,0,4652.34,2028.07,25200,0,15,2574.30866666667,1560
0,14,557.340714285714,29,18200,0.214285714285714,348.74,0,18200,0,9,629.371111111111,473.82
0,14,1010.88428571429,0,15000,0.142857142857143,4819.36,0,15000,1,5,1904.376,1864.8
0,14,762.75,0,18200,0,340,0,18200,0,7,1265.26571428571,1193.85
0,14,696.554285714286,0,15100,0,713.69,0,15100,0,12,766.730833333333,807.875
0,14,1355.82214285714,0,15100,0,783.36,0,15100,0,11,1006.33454545455,882.98
0,14,712.804285714286,0,5100,0,808.92,0,5100,0,12,702.715833333333,432.05
0,14,631.322857142857,0,16600,0,2517.71,0,16600,0,29,1095.55931034483,624
0,14,826.04,0,17300,0,286.2,0,17300,0,16,589.82625,451.9
0,14,1613.80714285714,0,17200,0,2746.86,0,17200,0,12,1545.02083333333,1298.16
0,14,2065.69285714286,20.5,15100,0,1153.36,0,15100,0,12,2134.36916666667,1333.6
0,14,566.354285714286,0,5200,0,1416.68,0,5200,0,13,1323.35615384615,1212
0,14,2630.57142857143,0,10200,0,2618.29,0,10200,0,37,1192.17378378378,1040
0,14,1370.43642857143,0,10300,0,4721.58,0,10300,0,6,4287.91333333333,3061.02
0,14,3358.58714285714,0,12600,0.0714285714285714,6849,0,12600,0,19,361,318
0,14,426.29,0,21300,0,508.82,0,21300,0,11,449.93,273
0,14,2256.79142857143,0,15200,0,331.66,0,15200,0,17,2017.22294117647,1590
0,14,1133.85,0,15200,0,1941.06,0,15200,0,12,1176.2575,1121.13
0,14,2227.51142857143,0,20200,0,1600.62,0,20200,0,11,2250.53636363636,1977.04
1,14,14912.7807142857,0,20200,0,14702.2,0,20200,0,13,811.807692307692,832
0,14,641.209285714286,0,9300,0,307.09,0,9300,0,10,841.482,705.15
0,14,1148.75142857143,0,5100,0,3333,0,5100,0,14,1079.81642857143,926.67
0,14,2174.43571428571,0,10200,0,1906.32,0,10200,0,13,2173.92153846154,2331.68
0,14,8201.33142857143,7.35714285714286,26700,0,7014.54,0,26700,0,12,1901.47916666667,1045
0,14,639.627857142857,0,19600,0,313.95,0,19600,0,16,678.32375,487.93
0,14,1733.82285714286,0,20100,0,2228.7,0,20100,0,12,1575.82166666667,1414
0,14,1245.95714285714,0,18200,0,0,0,18200,0,16,486.2375,320.93
0,14,1709.70428571429,54.8892857142857,10300,0,1947.4,727.65,10300,0,12,1037.57166666667,141.875
0,14,1023.73642857143,0,7300,0.0714285714285714,953.44,0,7300,0,12,1151.91166666667,915.88
0,14,2015.22642857143,0,15200,0.285714285714286,3051.36,0,15200,0,11,546.090909090909,505
0,14,4017.70928571429,0,16000,0,7135.92,0,16000,0,26,580.956153846154,576.5
0,14,8280.69571428571,0,20200,0,6925.57,0,20200,0,17,7110.00176470588,6578.61
0,14,7298.95571428571,0,11728.5714285714,0.214285714285714,14088.69,0,10300,0,10,5132.858,3705
0,14,1452.41428571429,0,10200,0,6006.78,0,10200,0,12,1089.77916666667,1054.94
0,14,8.60071428571429,0,15300,0,31.93,0,15300,0,33,21.010303030303,11.11
0,14,2159.05,0,16100,0,2511.6,0,16100,0,19,2015.56894736842,2060
0,14,1503.87642857143,0,18300,0,1821.75,0,18300,0,12,1437.79916666667,1086.28
0,14,908.667857142857,0,5100,0,1618.62,0,5100,0,17,580.821764705882,514.1
0,14,1807.70357142857,0,20100,0,4381.62,0,20100,0,11,1922.08727272727,1070
0,14,2235.47142857143,0,15100,0,3261.29,0,15100,0,12,2263.94916666667,2332.06
0,14,812.196428571429,0,22085.7142857143,0,1446,0,25300,0,12,844.831666666667,856.3
0,14,1706.40357142857,0,23300,0,2711.1,0,23300,0,12,1460.9125,930.145
0,14,2479.90071428571,0,16200,0,2501.87,0,16200,0,65,584.955846153846,384
0,14,3484.59785714286,0,20200,0.0714285714285714,4305.42,0,20200,0,11,3758.96727272727,3695
0,14,391.63,0,15100,0,385.22,0,15100,0,12,419.6925,369.77
0,14,1982.2,0,15300,0,2592.67,0,15300,0,12,1957.05416666667,1406.5
0,14,661.664285714286,0,24228.5714285714,0,819.38,0,25300,0,54,228.932407407407,177.655
0,14,2264.25357142857,0,12300,0,1821.72,0,12300,0,12,2021.2425,1365.55
0,14,973.325714285714,0,10300,0,814.98,0,10300,0,12,1022.5925,496.24
0,14,652.275714285714,0,20100,0,320.25,0,20100,0,10,757.172,434.715
0,14,2031.76714285714,0,15100,0,2847.16,0,15100,0,11,2172.50272727273,1883.44
0,14,3107.48714285714,0,15100,0,3711.76,0,15100,0,12,3055.365,3047.8
0,14,2310.06785714286,0,15200,0,1085.44,0,15200,0,12,2546.94333333333,2064.55
0,14,1045.44928571429,0,10100,0,194,0,10100,0,12,729.495833333333,529.68
0,14,1455.12,0,23600,0,1040.3,0,23600,0,12,1535.965,1135.715
1,14,22105.7457142857,0,22300,0,22981.35,0,22300,0,27,494.142592592593,530
0,14,1664.21142857143,0,15100,0,1183.2,0,15100,0,12,1735.73833333333,1283.025
0,14,22.0221428571429,0,20300,0,0,0,20300,0,96,424.145104166667,305.88
0,14,6672.49214285714,2953.385,7885.71428571429,0,4180.05,187.2,5100,0,44,1322.60090909091,1040
0,14,2218.25928571429,0,7700,0,4568.9,0,7700,0,14,1809.18,1512.75
0,14,6184.97285714286,0,15200,0,12147,0,15200,0,22,514.737272727273,532.5
0,14,1225.28428571429,0,9200,0,1697.28,0,9200,0,12,1169.28166666667,965.4
0,14,2290.57285714286,0,10300,0,3030.24,0,10300,0,24,1072.25958333333,910.165
0,14,683.818571428571,0,20200,0,261.59,0,20200,0,17,457.313529411765,396.93
1,14,759.484285714286,5.09285714285714,5814.28571428571,0.142857142857143,2297,0,7600,0,13,134.841538461538,128.4
0,14,1939.06071428571,0,15100,0,2242.24,0,15100,0,12,1918.9825,1330.04
0,14,15837.2271428571,13.2628571428571,16200,0,15474.34,0,16200,0,55,272.174363636364,252.5
0,14,3563.75571428571,0,15100,0,2032.16,0,15100,0,12,3773.07166666667,3020.975
0,14,4939.755,1750.59857142857,20300,0,7151.88,3508.05,20300,0,20,860.376,213
0,14,1838.74857142857,0,20457.1428571429,0.214285714285714,1723.06,0,25100,0,12,1741.2225,793
0,14,1453.87928571429,0,10300,0,1952.33,0,10300,0,10,1549.712,1480.525
0,14,999.130714285714,0,15300,0,897.52,0,15300,0,10,1135.597,761.88
0,14,14847.1542857143,0,17200,0.214285714285714,20609.27,0,17200,0,10,7168.146,6051.33
0,14,537.825714285714,0,5300,0,523.64,0,5300,0,10,598.47,516.97
0,14,2292.79928571429,0,25200,0,2456.32,0,25200,0,12,2345.51583333333,1590.02
0,14,1224.60857142857,0,28200,0,792,0,28200,0,12,1228.09,728.935
0,14,6164.70214285714,0,20200,0,4265,0,20200,0,19,3736.68368421053,3524.9
0,14,2047.42357142857,0,18100,0,2700.6,0,18100,0,13,1817.90076923077,1780.92
1,14,16491.6,59.8014285714286,18200,0,17958,0,18200,0,12,340.82,366.495
0,14,2051.32857142857,10.575,10300,0,2794.39,0,10300,0,13,1873.02230769231,1729.92
0,14,4379.19214285714,33.6085714285714,5300,0,1066,210,5300,0,14,1014.57285714286,310.5
0,14,2737.24071428571,0,9500,0,2407.65,0,9500,0,23,1286.36434782609,1036.18
0,14,863.783571428571,0,18900,0,4879.11,0,18900,0,12,560.485,282.11
0,14,6784.89714285714,0,18100,0,9431.76,0,18100,0,12,6875.19,6166.065
0,14,1374.41285714286,0,13100,0.142857142857143,403.86,0,13100,0,10,1603.242,1543.935
1,14,16074.0442857143,111.437857142857,15100,0,15983.76,0,15100,0,125,139.67624,64.2
0,14,684.825,0,15300,0,410.97,0,15300,0,12,910.076666666667,465.06
0,14,936.824285714286,68.2142857142857,7800,0,1131.02,291.2,7800,0,13,907.273846153846,794.58
0,14,638.122142857143,0,7600,0.214285714285714,229,0,7600,0,11,524.157272727273,496.74
0,14,1059.28857142857,1.42857142857143,7600,0,802.88,0,7600,0,12,1046.76166666667,1072.32
0,14,1480.725,0,12100,0,1608.6,0,12100,0,12,1521.73333333333,1391.05
0,14,4778.31428571429,34.0714285714286,27100,0.142857142857143,2906.66,0,27100,0,11,4521.81909090909,3203.3
0,14,1664.61571428571,0,9671.42857142857,0.214285714285714,50.29,0,5100,0,10,1976.996,1724.84
0,14,13545.9714285714,2286.61,25871.4285714286,0.357142857142857,22042,0,29300,0,9,2838.64666666667,856
0,14,2214.00285714286,0,7800,0,4816.69,0,7800,0,13,1732.55307692308,1488.37
0,14,1467.96,0,20300,0,148.73,0,20300,0,13,1480.11307692308,807.72
0,14,7756.68857142857,0,10000,0.428571428571429,10468.56,0,10000,1,10,1673.532,910
0,14,3198.155,0,5300,0,3284,0,5300,0,13,498.430769230769,513.6
0,14,2120.845,0,33300,0,1106.56,0,33300,0,12,2265.015,1595.17
0,14,9015.65428571428,0,15200,0.0714285714285714,12333.84,0,15200,0,10,337.714,258.75
0,14,1128.66857142857,0,15300,0,1073.28,0,15300,0,28,797.463571428571,426
0,14,2907.99571428571,0,15200,0,5343.91,0,15200,0,12,2640.30083333333,2102.685
0,14,1522.07428571429,0,5100,0,1999.92,0,5100,0,11,1562.51818181818,1718.08
0,14,1788.59428571429,0,15000,0.357142857142857,1956.24,0,15000,1,16,1111.78625,488.03
0,14,3687.60785714286,0,15100,0,5232.16,0,15100,0,12,3553.35916666667,3466.69
0,14,517.049285714286,0,6800,0,194.67,0,6800,0,12,535.875833333333,433.875
0,14,3484.37785714286,0,12100,0,8334.23,0,12100,0,13,3389.79230769231,3127.61
0,14,661.629285714286,0,5300,0,985.71,0,5300,0,12,620.728333333333,531.255
1,14,1728.95785714286,0,10300,0.0714285714285714,2361,0,10300,0,11,1817.26,1602.72
0,14,2177.01357142857,0,10300,0,6415.5,0,10300,0,16,2027.45875,1899.16
0,14,1007.64785714286,0,10200,0,2877.42,0,10200,0,11,1093.37272727273,887.86
0,14,12466.8814285714,23.7564285714286,13707.1428571429,0,15263.85,0,15100,0,12,1084.58333333333,986.5
0,14,455.373571428571,0,12300,0,461,0,12300,0,13,481.862307692308,361.92
0,14,828.223571428571,0,10200,0,785.2,0,10200,0,11,1534.88272727273,1000
0,14,927.21,0,20200,0,883.05,0,20200,0,12,922.54,810.14
0,14,3099.22714285714,0,15000,0.0714285714285714,3560.82,0,15000,1,13,4308.60076923077,4876
0,14,3293.825,73.1385714285714,17300,0,4118.97,82.4,17300,0,112,240.586160714286,131.35
0,14,1473.26857142857,0,10100,0.142857142857143,552.3,0,10100,0,10,1454.697,875.01
0,14,1489.00785714286,0,13700,0,1657,0,13700,0,12,1440.11,1258.32
0,14,3656.27357142857,0,15300,0,9.54,0,15300,0,13,3778.59,3445
0,14,5373.33857142857,64.1342857142857,7800,0,7387.28,447.43,7800,0,96,1102.18895833333,1000
0,14,1628.57357142857,0,10300,0,1050.74,0,10300,0,12,1739.62333333333,1307.535
0,14,1954.055,0,15200,0,1394.4,0,15200,0,18,1233.075,1269.56
0,14,14889.8735714286,728.297857142857,20300,0.285714285714286,15513,0,20300,0,23,1757.4452173913,1060
0,14,558.815714285714,0,17200,0,241.39,0,17200,0,12,602.090833333333,413.19
0,14,1782.75857142857,0,8200,0,1565.41,0,8200,0,15,1492.47933333333,1489.3
0,14,1074.50785714286,0,18100,0,2622,0,18100,0,13,985.56,557.94
0,14,9657.48285714286,0,20100,0.0714285714285714,13356.24,0,20100,0,13,876.615384615385,1030
1,14,23182.1892857143,948.91,22000,0.0714285714285714,23692.58,52,22000,1,21,433.992857142857,459
0,14,1186.26928571429,0,20200,0.0714285714285714,2154.88,0,20200,0,11,1125.95181818182,717.62
0,14,2061.51857142857,0,20200,0,2654.31,0,20200,0,13,1974.47923076923,1826.49
0,14,3566.325,0,30100,0,3584.4,0,30100,0,12,3726.91916666667,2966.925
0,14,1658.41642857143,0,10100,0,2104.69,0,10100,0,12,1655.83833333333,1551.68
0,14,1591.57285714286,4.32857142857143,6100,0.142857142857143,677.04,0,6100,0,12,1637.7275,1105.99
0,14,2076.63214285714,0,13100,0,2408.7,0,13100,0,12,2148.7675,1808.525
0,14,33.0078571428571,0,5300,0,116.55,0,5300,0,102,166.168039215686,103.99
0,14,1629.87642857143,0,7800,0,2153.84,0,7800,0,14,1336.64428571429,1242.62
0,14,2071.47857142857,0,5200,0.0714285714285714,10.1,0,5200,0,12,1468.19833333333,1302
0,14,7549.87785714286,0,10200,0,7074.72,0,10200,0,16,1012.53125,527.5
0,14,2281.69571428571,71.6614285714286,10100,0,565.08,164.8,10100,0,80,133.117375,80.25
0,14,12854.0907142857,128.257142857143,12857.1428571429,0.214285714285714,14899.04,1010.88,15000,1,35,341.485714285714,275
0,14,874.789285714286,0,8771.42857142857,0,777.7,0,5200,0,207,417.767487922705,240
0,14,4465.715,0,17100,0,677.28,0,17100,0,59,338.233559322034,121.8
1,14,5878.75642857143,0,7500,0.642857142857143,1405.56,0,7500,2,10,1825.279,588.5
0,14,8911.64071428571,0,20200,0,11259.61,0,20200,0,13,520.4,341.25
0,14,2482.68,0,19800,0,8501.2,0,19800,0,12,828.403333333333,755.91
0,14,3563.43071428571,0,11600,0,544,0,11600,0,36,726.169444444444,414
0,14,8904.76928571429,0,41014.2857142857,0,15945.58,0,50300,0,14,6341.23214285714,5593.445
0,14,2495.81714285714,0,13300,0,2346.23,0,13300,0,13,2489.64923076923,2141.36
0,14,2250.08642857143,0,27300,0.214285714285714,0,0,27300,0,1,NA,NA
0,14,22750.8521428571,0,25300,0,25469.68,0,25300,0,15,1214.16,1212
0,14,1161.77714285714,0,10300,0.0714285714285714,1003.66,0,10300,0,12,1117.73583333333,1059.73
0,14,289.013571428571,0,22700,0,61.2,0,22700,0,17,681.104705882353,698
0,14,3113.91142857143,0,20100,0,1646.97,0,20100,0,12,2619.48916666667,1653.835
0,14,1178.73928571429,0,12300,0,912,0,12300,0,12,1002.95916666667,939.605
0,14,2377.69785714286,0,6300,0,3907.62,0,6300,0,12,2603.255,2106.6
0,14,1149.65214285714,22.4628571428571,18300,0,3237.52,0,18300,0,13,731.313076923077,360.5
0,14,1735.53785714286,0,11600,0,3127.61,0,11600,0,11,903.5,535
0,14,7212.94571428571,0,16300,0,829.21,0,16300,0,23,997.468695652174,583
0,14,3826.06357142857,0,18200,0,2345,0,18200,0,13,3217.97230769231,2600
0,14,136.105714285714,0,5200,0,253.76,0,5200,0,118,85.9891525423729,55.08
0,14,20064.7214285714,0,58057.1428571429,0,5651.96,0,60200,0,27,10843.382962963,8426.43
1,14,2118.97142857143,86.8571428571429,6800,0.428571428571429,2888,800,6800,0,20,1048.5375,510
0,14,8072.63857142857,0,10300,0,9741.9,0,10300,0,45,748.011111111111,525
0,14,17387.9528571429,0,22300,0,17115,0,22300,0,23,1012.26434782609,1040
0,14,2024.12285714286,0,24300,0,5849.55,0,24300,0,12,1811.34666666667,1508.7
0,14,1694.33642857143,0,25500,0,4199.58,0,28000,0,7,565.951428571429,525
0,14,2668.67,0,20100,0,2680.65,0,20100,0,1,NA,NA
0,14,3542.19,0,20200,0,1877.2,0,20200,0,17,2889.27352941176,1895.25
0,14,2777.89142857143,0,17800,0,3551.33,0,17800,0,12,2826.76666666667,2840.58
0,14,4515.86357142857,36.4007142857143,18457.1428571429,0,7153.94,75.92,23100,0,17,438.022352941176,424
0,14,2198.91928571429,0,10100,0,1287.24,0,10100,0,12,2279.9425,1895.965
0,14,1797.465,0,5200,0,2878.72,0,5200,0,13,1972.47153846154,1597
0,14,2239.45142857143,2.91428571428571,20200,0,5136.61,0,20200,0,12,2075.4475,1543.64
0,14,2181.11357142857,208.325714285714,18100,0,8053,2334.8,18100,0,12,1749.08333333333,1330
0,14,1080.81428571429,0,15800,0,1848.64,0,15800,0,12,993.530833333333,1032.8
0,14,1121.95785714286,0,5300,0.142857142857143,1256,0,5300,0,10,991.071,826.305
0,14,515.339285714286,0,10200,0,341.12,0,10200,0,12,519.5275,453.37
0,14,7399.355,427.911428571429,13800,0,10726.56,678.3,13800,0,45,729.997111111111,400
